name,duration,category_name,description,date_added,url,thumbnail,url_1080,url_720,url_480,url_360,url_240
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/video-clip-helping-children/,,,https://akamd1.jw-cdn.org/sg2/p/b26be1/1/o/702012011_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/17e288/1/o/702012011_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/a0f0425/1/o/702012011_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/df906b1/1/o/702012011_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/video-clip-simplified-watchtower/,,,https://akamd1.jw-cdn.org/sg2/p/90e328/1/o/702012010_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/462059/1/o/702012010_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/397f09f/1/o/702012010_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/3e3b26/1/o/702012010_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/braille-bible/,,,https://akamd1.jw-cdn.org/sg2/p/3bc5387/1/o/702012009_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/0badf8/1/o/702012009_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/ddc1d5/1/o/702012009_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/5a4ac3/1/o/702012009_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/video-clip-denmark-simplified-watchtower/,,,https://akamd1.jw-cdn.org/sg2/p/0f68a7/1/o/502013193_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/50fb61/1/o/502013193_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/92b706e/1/o/502013193_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/aaab3b3/1/o/502013193_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/video-clip-this-is-the-way/,,,https://akamd1.jw-cdn.org/sg2/p/d024b5/1/o/502013188_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/c489b06/1/o/502013188_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/dacf60b/1/o/502013188_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/4d6744c6/1/o/502013188_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/video-clip-asl-bible-helps-deaf-family/,,,https://akamd1.jw-cdn.org/sg2/p/c5aa8b/1/o/502013385_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/a198d6/1/o/502013385_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/694f5c/1/o/502013385_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/751086c/1/o/502013385_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/video-translating-sacred-pronouncements-of-god/,,,https://akdd1.jw-cdn.org/sg2/p/a9ae814/1/o/502014271_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/f5b28a/1/o/502014271_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/0d0e16/1/o/502014271_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/35ceb4/1/o/502014271_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/good-news-andes-peru/,,,https://akamd1.jw-cdn.org/sg2/p/9a6bd9/1/o/502018516_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/66525c/1/o/502018516_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/88c782a/1/o/502018516_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/39dca51/1/o/502018516_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/jehovahs-witnesses/activities/publishing/gods-word-makes-faces-shine/,,,https://akamd1.jw-cdn.org/sg2/p/7c89c0/1/o/502019103_E_cnt_1_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/b90717/1/o/502019103_E_cnt_1_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/e083e2/1/o/502019103_E_cnt_1_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/3fec81/1/o/502019103_E_cnt_1_r240P.mp4
,,,,,https://www.jw.org/en/library/series/more-topics/german-sign-language-gospel-books-released/,,,https://akamd1.jw-cdn.org/sg2/p/98f2c93/1/o/jwb-096_E_15_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/acf6c7/1/o/jwb-096_E_15_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/55a2a7/1/o/jwb-096_E_15_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/63a06e/1/o/jwb-096_E_15_r240P.mp4
